,REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex,isodate,decimalyear
69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414767.854059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.997765,0.0,0.0,0.0,0.0,0,ac,302,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-04-23 08:29:50.698,1899.3078193397262
70,420061551442725,5647.198,13828.489,-13.3705,301.564827,44.457289,12.887478,0.201349,12.248576,0.151239,2414768.841839,222946.2,-12.0296,-13.4713,3.5,3912.077,2986.827,78.89,0.179,4.3e-05,9.41,0.004688,2.1001,0.0,15.387026,0.12068599999999999,1.288346,0.20915799999999998,0.446,143663284,i,22770,304155,98,128,1349451776,172,157,137,110,94,65,47,28,202,0,1566,19,0,0,2,0,17,98,1050,12.248576,99.0,301.564911,44.457141,-11.6,-10.0,0,0,0.0007,0,1899-04-24 08:12:14.890,1899.3105255863018
71,420061551442725,2813.031,10888.921999999999,-10.8236,301.567188,44.455964,12.582416,0.258569,12.113813,99.0,2414773.814902,21352.7,-7.8092,-11.1736,5.02,4842.593,838.6621,65.98,0.506,0.000151,11.57,0.021218,11.0709,0.0,12.721601,0.145379,4.441632,0.021303,0.46,143663284,ac,312,136801,99,4096,1349451776,45,42,37,23,15,6,5,1,99,0,1208,2,0,0,3,0,0,99,2270,12.113813,99.0,301.56491,44.457141,-11.6,-10.0,0,0,0.0007,0,1899-04-29 07:33:27.533,1899.3241504164387
72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414781.823104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.277522,0.0,0.0,0.0,0.0,0,ac,316,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-05-07 07:45:16.186,1899.346090695891
73,420061551442725,12477.223,13948.882,-12.6984,301.56511800000004,44.457186,12.685350999999999,0.12544,12.221708,0.074388,2414798.797986,120050.8,-11.6344,-12.7408,3.5,4141.038,2223.812,85.58,0.192,2.8999999999999997e-05,8.58,0.004273,2.3958,0.0,14.637822,0.11287799999999999,1.05701,0.074075,0.41700000000000004,143663284,i,22898,129143,98,128,1349453824,116,109,92,78,66,48,35,16,82,0,1585,19,0,0,2,0,17,98,659,12.170106,0.070922,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-05-24 07:09:05.990,1899.3925972219174
74,420061551442725,9234.514000000001,8575.065999999999,-12.4617,301.564995,44.457271999999996,12.964903,0.129137,12.306795,0.116178,2414809.664199,96536.88,-11.4305,-12.5296,3.5,4125.957,2236.2870000000003,-37.35,0.161,3.7e-05,7.38,0.0036799999999999997,1.2269,0.0,14.545422,0.11872100000000001,1.507664,0.11623599999999999,0.55,143663284,i,22981,179182,103,128,1349451776,150,132,97,65,44,32,21,9,110,0,976,19,0,0,1,0,17,103,941,12.306795,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 03:56:26.794,1899.4223676684937
75,420061551442725,12560.535,3947.5609999999997,-12.5043,301.564721,44.457271,12.844748,0.153865,12.296555999999999,99.0,2414809.706793,100392.7,-10.7136,-12.6684,3.73,3775.3909999999996,1139.526,-55.03,0.326,4.4e-05,16.8,0.008348000000000001,3.9929,0.0,13.320729,0.087146,1.315244,0.062015999999999995,0.475,143663284,i,22982,59148,98,4224,1349451776,179,164,147,120,96,62,29,8,65,0,436,19,0,0,6,0,17,98,434,12.296555999999999,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 04:57:46.915,1899.4224843643835
76,420061551442725,11832.676000000001,4542.786,-13.163,301.565204,44.457318,12.707818,0.135988,12.261835000000001,0.08352899999999999,2414809.8200290003,184167.2,-11.6617,-13.1541,3.5,3345.482,2254.404,53.32,0.317,5.3e-05,11.51,0.005726,3.555,0.0,14.894378,0.179947,1.812793,0.043427,0.39899999999999997,143663284,i,22986,282267,98,128,1349453824,209,190,163,134,105,85,60,26,109,0,533,19,0,0,5,0,1,98,469,12.177389999999999,0.078124,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 07:40:50.506,1899.4227946000008
77,420061551442725,11794.633,4914.069,-11.5316,301.565346,44.457229,12.450939,0.21620100000000003,12.160706,0.20536999999999997,2414809.838037,40988.2,-10.6304,-11.9043,3.5,3409.698,1284.343,62.73,0.375,1.2e-05,12.79,0.006365,3.3917,0.0,12.759191,0.160449,1.045706,-0.072715,0.39799999999999996,143663284,i,22987,43220,98,128,1349451776,49,47,43,32,25,11,6,4,42,0,583,19,0,0,4,0,17,98,-1,12.160706,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 08:06:46.397,1899.4228439369865
78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414812.747464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.074349,0.0,0.0,0.0,0.0,0,ac,344,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-06-07 05:56:20.890,1899.4308149698625
79,420061551442725,13393.791000000001,4271.819,-12.4802,301.564037,44.457771,13.353982,0.226348,12.592048,0.243689,2414814.584615,98193.07,-11.0735,-12.8529,3.5,3273.8909999999996,1600.993,-73.36,0.322,3.2e-05,18.5,0.009192,4.0616,0.0,13.575414000000002,0.20317000000000002,2.424658,0.017906000000000002,0.774,143663284,i,22995,82877,98,128,1349453826,129,112,92,70,52,24,14,6,54,0,488,19,0,0,6,0,1,98,451,12.501719999999999,0.204717,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:01:50.736,1899.435848260274
80,420061551442725,12755.854,3950.745,-13.1068,301.565348,44.457349,12.944229,0.13004200000000002,12.210582,0.111394,2414814.604007,174872.2,-11.0645,-13.1344,3.5,4013.777,1541.835,5.07,0.20199999999999999,5.7999999999999994e-05,16.79,0.008343000000000001,4.0274,0.0,12.773813,0.09704600000000001,2.554273,0.026375,0.69,143663284,i,22997,100015,98,128,1349451776,237,207,173,141,118,94,60,15,42,0,436,19,0,0,6,0,1,98,432,12.210582,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:29:46.205,1899.4359013890414
81,420061551442725,12656.366000000002,3979.099,-12.2972,301.563563,44.457449,13.071495,0.260521,12.437887,0.238607,2414814.614049,82960.0,-10.8572,-12.5394,3.5,3776.909,1399.753,3.84,0.321,2.9999999999999997e-05,17.64,0.008767,4.0021,0.0,13.438137,0.173431,2.220571,-0.039236,0.6509999999999999,143663284,i,22998,91271,98,128,1349453826,120,110,95,78,54,38,8,6,51,0,486,19,0,0,6,0,1,98,415,12.363388,0.178153,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:44:13.834,1899.4359289013705
82,420061551442725,12977.663999999999,3912.473,-12.8425,301.564828,44.456602000000004,12.829874,0.129639,12.258313000000001,0.136647,2414814.621667,137083.0,-10.7389,-12.9723,3.5,3539.375,1017.9780000000001,37.15,0.42100000000000004,7e-05,19.54,0.009711,4.1004,0.0,13.625876000000002,0.104253,1.6434090000000001,-0.050358999999999994,0.627,143663284,i,22999,143567,98,128,1349453824,277,241,201,179,143,117,73,18,31,0,437,19,0,0,7,0,1,98,432,12.208632000000001,0.10104099999999999,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:55:12.029,1899.4359497726027
84,420061551442725,12701.303999999998,3910.986,-13.193,301.565016,44.457601000000004,12.883753,0.14612999999999998,12.298193,0.0596,2414814.690232,189325.8,-11.3953,-13.1768,3.5,3616.357,1826.241,16.52,0.361,4.9e-05,16.8,0.008347,4.0327,0.0,14.0599,0.133683,1.957395,0.06492,0.48,143663284,i,23003,71170,98,128,1349451776,197,179,160,142,119,102,66,22,34,0,436,19,0,0,6,0,17,98,432,12.298193,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 04:33:56.045,1899.4361376219174
85,420061551442725,12712.753,4069.724,-13.4097,301.56514300000003,44.457426,12.736608,0.124878,12.232674000000001,0.072804,2414814.758451,231132.6,-11.3601,-13.4958,3.86,3739.509,1993.444,17.17,0.268,6.9e-05,15.8,0.007849,3.9777,0.0,14.404976000000001,0.09314800000000001,1.5380209999999999,0.057946000000000004,0.415,143663284,i,23008,66776,98,128,1349451776,276,256,219,189,157,119,81,29,62,0,486,19,0,0,6,0,17,98,451,12.232674000000001,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 06:12:10.166,1899.4363245232873
86,420061551442725,11995.295,4643.488,-13.1232,301.56501299999996,44.45749,12.691214,0.148627,12.271886,0.101227,2414814.827016,177526.2,-11.564,-13.1091,3.5,3152.341,2172.656,44.68,0.145,4.9e-05,11.09,0.0055130000000000005,3.5458,0.0,14.466603,0.1245,1.752525,0.016756,0.39799999999999996,143663284,i,23010,302977,98,128,1349453824,201,187,162,134,106,80,58,32,72,0,534,19,0,0,5,0,1,98,450,12.226979,0.088607,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 07:50:54.182,1899.4365123726031
87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414823.5681849997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.764075,0.0,0.0,0.0,0.0,0,i,23042,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-06-18 01:38:11.184,1899.4604607808212
89,420061551442725,10897.396,6797.047,-10.3735,301.56451699999997,44.457032,12.55729,0.367419,12.147738,0.180402,2414823.7131060003,14106.43,-10.0382,-10.7848,4.73,3451.2290000000003,657.265,-42.0,0.02,7.000000000000001e-06,9.17,0.004569,2.3433,0.0,12.477303,0.132494,1.030923,0.023224,0.429,143663284,i,23044,121712,98,8320,1349386240,32,30,27,25,15,8,7,6,42,0,781,19,0,0,3,0,1,98,-1,12.147738,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-18 05:06:52.358,1899.4608578246584
90,420061551442725,9434.048,3789.809,-13.0393,301.564986,44.457193,12.723059,0.201189,12.215407,0.077567,2414825.744425,164325.9,-11.3083,-13.1633,3.5,3872.199,1743.816,-0.89,0.325,4.8e-05,13.89,0.006906999999999999,3.5957,0.0,14.147304,0.139534,1.320509,0.103208,0.408,143663284,i,23061,56423,98,128,1349451776,191,173,154,132,110,88,48,19,42,0,426,19,0,0,5,0,17,98,428,12.215407,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-20 05:51:58.320,1899.4664230821923
91,420061551442725,10849.211000000001,6001.710999999999,-11.6957,301.564666,44.45705,12.674123,0.45488100000000004,12.360435,0.20783400000000002,2414832.644525,47673.12,-10.6745,-11.65,3.5,5111.928,1060.83,33.05,0.326,2.1e-05,10.92,0.005432,2.69,0.0,13.674135999999999,0.19600599999999999,1.6922220000000001,-0.13591199999999998,0.475,143663284,i,23080,133911,115,128,1349453824,83,78,68,56,37,25,11,4,90,0,681,19,0,0,3,1,17,115,486,12.275103999999999,0.146945,301.56485,44.457163,-11.6,-10.0,0,0,0.0007,0,1899-06-27 03:28:06.960,1899.4853274657532
92,420061551442725,9662.812,7006.679,-11.3036,301.564792,44.457085,12.82583,0.17536400000000002,12.416166,0.185524,2414832.7567209997,33223.91,-10.8126,-11.4774,3.5,5523.389,1168.703,63.18,0.19899999999999998,1.3000000000000001e-05,6.08,0.003032,2.0363,0.0,13.681484,0.17541099999999998,1.1891909999999999,0.039112,0.39899999999999997,143663284,i,23082,95147,98,128,1349453824,51,44,36,32,30,21,15,7,59,0,777,19,0,0,2,1,1,98,504,12.381052,0.105496,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-27 06:09:40.694,1899.485634852054
93,420061551442725,9810.030999999999,7759.794,-11.5729,301.56491,44.457726,12.882203,0.193681,12.452989,0.180356,2414832.793428,42574.3,-11.0271,-11.7472,3.8,4522.88,1726.866,89.22,0.126,1.3000000000000001e-05,6.49,0.003237,1.6971,0.0,13.562209,0.195708,2.83358,0.062234000000000005,0.4,143663284,i,23083,129359,98,128,1349451776,53,50,43,32,22,15,10,5,38,0,878,19,0,0,2,0,1,98,523,12.452989,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-27 07:02:32.179,1899.4857354191784
94,420061551442725,9537.815,6821.418000000001,-11.886,301.565119,44.457043,12.477528999999999,0.181862,12.076362,0.16506400000000002,2414832.819052,56807.02,-11.034,-12.0753,4.95,4360.137,1610.4660000000001,36.01,0.284,1.8e-05,9.58,0.004771,2.1086,0.0,13.708473999999999,0.198677,1.530969,-0.017009,0.40700000000000003,143663284,i,23084,114770,98,128,1349451779,71,70,57,45,32,18,12,5,93,0,777,19,0,0,2,0,17,98,504,12.076362,99.0,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-27 07:39:26.093,1899.485805621918
95,420061551442725,14229.265,10977.586000000001,-10.5582,301.563954,44.456357000000004,12.529434,0.316075,12.282131,0.301322,2414833.755409,16722.35,-8.1564,-10.9511,4.29,3294.748,1104.928,23.02,0.182,7.099999999999999e-05,4.92,0.009081,10.2825,0.0,12.6685,0.206602,4.545163,-0.137981,0.39899999999999997,143663284,ac,354,162118,108,8320,1349386240,21,20,17,16,11,10,9,2,169,0,1290,2,0,0,3,0,1,108,2175,12.282131,99.0,301.56485,44.457163,-11.6,-10.0,0,0,0.0007,0,1899-06-28 06:07:47.338,1899.4883709835615
97,420061551442725,8036.081,4130.823,-13.2737,301.564932,44.457108000000005,12.830523,0.150917,12.388641,0.122483,2414846.768766,203935.0,-11.9981,-13.3125,3.5,3739.01,2844.1420000000003,76.29,0.096,4.1e-05,9.95,0.00495,3.4294,0.0,14.707033,0.122957,1.169502,0.038882,0.40299999999999997,143663284,i,23144,100922,103,128,1349453824,167,146,119,105,88,77,61,39,90,0,472,19,0,0,5,0,17,103,844,12.326738,0.080041,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-07-11 06:27:01.382,1899.5240240164383
98,420061551442725,12407.961000000001,14289.267,-12.2553,301.565306,44.457049,12.655622,0.131701,12.181477000000001,0.097363,2414847.7196580004,79817.95,-11.3228,-12.3113,4.32,3835.52,1900.87,-53.98,0.47700000000000004,2.8000000000000003e-05,9.03,0.004499,2.4784,0.0,13.984969,0.142899,1.270023,0.087337,0.39899999999999997,143663284,i,23150,619127,98,128,1349453824,114,105,87,73,57,37,22,9,48,0,1635,19,0,0,3,0,17,98,678,12.156636,0.096697,301.56491,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-07-12 05:16:18.451,1899.526629200001
99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414874.652278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.716282000000001,0.0,0.0,0.0,0.0,0,ac,382,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-08-08 03:39:16.819,1899.6004172
100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414881.640438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.485476,0.0,0.0,0.0,0.0,0,ac,391,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-08-15 03:22:13.843,1899.619562843836
101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414903.736191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.453816,0.0,0.0,0.0,0.0,0,ac,418,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-09-06 05:40:06.902,1899.6800991534242
103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414911.546405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.878805,0.0,0.0,0.0,0.0,0,ac,425,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-09-14 01:06:49.392,1899.7014970000005
104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414921.7043580003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960083000000001,0.0,0.0,0.0,0.0,0,ac,456,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-09-24 04:54:16.531,1899.72932700822
105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414933.551089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89321,0.0,0.0,0.0,0.0,0,ac,468,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-10-06 01:13:34.090,1899.7617838054794
106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414940.589804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.871564,0.0,0.0,0.0,0.0,0,ac,474,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-10-13 02:09:19.066,1899.781067956165
107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414965.547168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.484634,0.0,0.0,0.0,0.0,0,ac,502,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-11-07 01:07:55.315,1899.8494442958909
108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414998.493769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.132849,0.0,0.0,0.0,0.0,0,ac,577,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-12-09 23:51:01.642,1899.939708956164
109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415010.493772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.993739999999999,0.0,0.0,0.0,0.0,0,ac,616,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1899-12-21 23:51:01.901,1899.9725856767125
110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415070.9048880003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713339,0.0,0.0,0.0,0.0,0,ac,727,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-02-20 09:43:02.323,1900.1380955835625
112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415100.87734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600854,0.0,0.0,0.0,0.0,0,ac,776,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-03-22 09:03:22.176,1900.2202118904113
113,420061551442725,8576.795,3512.534,-13.2351,301.564945,44.457365,12.84613,0.150255,12.259417,0.077709,2415113.864784,196812.0,-11.3927,-13.2805,3.5,3960.691,1651.5420000000001,-23.6,0.23600000000000002,7.099999999999999e-05,12.16,0.006051,3.7198,0.0,14.945366,0.11232400000000001,1.619766,0.10120499999999999,0.485,143663284,i,25022,87844,103,128,1349451776,280,251,219,189,160,128,97,50,86,0,424,19,0,0,5,0,1,103,826,12.259417,99.0,301.564906,44.457138,-11.6,-10.0,0,0,0.0007,0,1900-04-04 08:45:17.338,1900.2557939287672
114,420061551442725,723.2389999999999,13933.373,-12.5122,301.56469300000003,44.456872,13.237441,0.26755300000000004,12.686053,0.13902799999999998,2415125.8394090002,101129.1,-10.1599,-12.6812,3.5,4858.582,541.6405,-7.47,0.091,7.7e-05,16.44,0.008162,4.2339,0.0,14.229419,0.22843000000000002,2.511295,0.052003999999999995,0.475,143663284,i,25181,1006649,98,0,1349453824,310,286,253,218,185,149,106,50,59,0,1552,19,0,0,7,0,0,98,1060,12.630399,0.13932999999999998,301.564906,44.457138,-11.6,-10.0,0,0,0.0007,0,1900-04-16 08:08:44.938,1900.2886011205485
115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415129.8365950002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.647748,0.0,0.0,0.0,0.0,0,ac,825,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-04-20 08:04:41.808,1900.2995523150691
116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415130.8276319997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.499028,0.0,0.0,0.0,0.0,0,ac,830,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-04-21 07:51:47.405,1900.3022674849308
117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415140.761545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.817403,0.0,0.0,0.0,0.0,0,ac,841,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-05-01 06:16:37.488,1900.3294836849318
118,420061551442725,5223.613,4273.933,-13.8636,301.564483,44.457524,12.903236999999999,0.221154,12.624607000000001,0.177834,2415150.7857540003,351106.3,-11.437999999999999,-13.8634,3.5,3608.317,2258.975,-29.46,0.165,7.7e-05,19.67,0.009781,3.7719,0.0,13.476810999999998,0.210792,1.844297,-0.244394,0.45799999999999996,143663284,i,25327,66044,98,128,1349451776,314,300,269,230,189,141,98,33,64,0,464,19,0,0,6,0,17,98,841,12.624607000000001,99.0,301.564906,44.457138,-11.6,-10.0,0,0,0.0007,0,1900-05-11 06:51:29.146,1900.3569472712336
119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415161.781771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.531714,0.0,0.0,0.0,0.0,0,ac,861,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-05-22 06:45:45.014,1900.3870733452054
120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415180.789451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.811819,0.0,0.0,0.0,0.0,0,ac,879,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-06-10 06:56:48.566,1900.4391491808215
121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415210.7414720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.705832000000001,0.0,0.0,0.0,0.0,0,ac,918,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-07-10 05:47:43.181,1900.5212095123295
122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415267.5674860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.584085,0.0,0.0,0.0,0.0,0,ac,987,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,127,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-09-05 01:37:10.790,1900.6768972219186
123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415267.6152709997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.717938,0.0,0.0,0.0,0.0,0,ac,988,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-09-05 02:45:59.414,1900.6770281397253
124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415288.535772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.545732000000001,0.0,0.0,0.0,0.0,0,ac,1016,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1900-09-26 00:51:30.701,1900.734344580822
